path,pd_categories,pd_count,uz_level
/DATA/ПДнDataset/share/Прочее/Der.pdf,name,1,""
/DATA/ПДнDataset/share/Прочее/Donnews-Mediakit.pdf,name,3,""
/DATA/ПДнDataset/share/Прочее/EAU_activities_plan-2018.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/E_brochure_08022024.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Ecosystems.pdf,name,9,""
/DATA/ПДнDataset/share/Прочее/FK_sport.pdf,name,40,""
/DATA/ПДнDataset/share/Прочее/FZ 44.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Flyer-Central%20Research%20Facilities_11zon.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Folleto_cursos_ruso1.pdf,email,5,""
/DATA/ПДнDataset/share/Прочее/Freedom%20of%20Speech%20and%20Academic%20Freedom%20Code%20of%20Practice%20-%20v3.4.pdf,email,7,""
/DATA/ПДнDataset/share/Прочее/Fundamentals%20of%20Tourism.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Ghidul_Studentului_2023.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Harohalli_Hostel_Student_handbook.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/How_to_get_enrolled_2025.pdf,name,3,""
/DATA/ПДнDataset/share/Прочее/IDP.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/INFN_AI_Strategy_2024_aggiornato.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/IQACcell.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/IT-1-L01_Introduction.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/IT_Policy_2024.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/International%20transport%20law.pdf,"email, passport",3,УЗ-3
/DATA/ПДнDataset/share/Прочее/JMS_YM_Call_for_papers.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/KCP_bs_2025.pdf,name,63,""
/DATA/ПДнDataset/share/Прочее/KCP_mag_2025.pdf,name,55,""
/DATA/ПДнDataset/share/Прочее/KD_013.pdf,name,13,""
/DATA/ПДнDataset/share/Прочее/Kleyner_seminar-info.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/LICENSE_1_0.txt,"",0,""
/DATA/ПДнDataset/share/Прочее/Language_Teaching_in_the_Modern_Digital_Era.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Letter_Pension_Fund_of_RF_on_RO.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Letter_approval_the_Order_458.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Life%20safety.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/MSC_DS_2025.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Management%20advances%20in%20hospitality.pdf,"email, name",6,УЗ-4
/DATA/ПДнDataset/share/Прочее/Manual_E-prihlaska-III-stupen.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Master%20DS-1_merged.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Mineral_Resources__vitoshko.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Modern Microscopy.pdf,email,2,""
/DATA/ПДнDataset/share/Прочее/Modern%20technology%20for%20improving%20the%20productivity%20of%20regional%20studies%20communications.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/ModernSoftware_oral_exam.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Molecular_spectrostroscopy.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/NIR_report-info.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Nanoscale_Structure_of_Materials.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/National_association_scientific_publications_conf-info.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Ombadsuperson.pdf,email,2,""
/DATA/ПДнDataset/share/Прочее/Orbit.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Otchet%202016.pdf,"bank_card, name",142,УЗ-3
/DATA/ПДнDataset/share/Прочее/Otchet_2011.pdf,name,36,""
/DATA/ПДнDataset/share/Прочее/Otchet_2012.pdf,name,44,""
/DATA/ПДнDataset/share/Прочее/Otchet_2014_rus.pdf,name,65,""
/DATA/ПДнDataset/share/Прочее/Otchet_mezhdunarodnaya_deyatelnost_2016.pdf,"email, name",328,УЗ-4
/DATA/ПДнDataset/share/Прочее/Ovsepyan%20Course%20syllabus.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/P1000_15.06.20.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P1011.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P1077.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P129-OD_03.06.24.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P13-OD.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P130_31012020.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P146_24.05.2023.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P148.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P148_25.05.2023.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P1676_16.07.2024.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P17-OD_19.01.2015.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P1774.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P197.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P207_23.06.2023.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P2243.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P24.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P2402_28_12_2018.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P248_2022.pdf,name,2,""
/DATA/ПДнDataset/share/Прочее/P285-OD_24_10_2017_0.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P300.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P321-OD_APP.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P324_OD.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P374_12.03.20.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P42-OD_NIIFOH.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P428-OD stading order about ITA.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P429_13.03.2024.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P431_13.03.2024.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P476_NK_02.06.2025.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P56-OD.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P562_14.04.20.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P605.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P658-OD-standing_order_about_ICTIS.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P79-OD.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P687_29.04.20.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P88-OD_INEP.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P93-21.01.25.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P95-OD_o_fakultete.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P984.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P99_290120.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/PDFsam_Расписание-ИГА-2025-1.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/PP%20BSM%202025.pdf,name,69,""
/DATA/ПДнDataset/share/Прочее/PROGRAMMA%20FESTIVAL.pdf,name,81,""
/DATA/ПДнDataset/share/Прочее/P_46.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/P_6_OD_ABiB.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Perechen_poruchenii.pdf,name,11,""
/DATA/ПДнDataset/share/Прочее/Perevod_kolledzh_15.06.16.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/PhD Interview Result July - 2024 session.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Planes2015_rus.pdf,name,65,""
/DATA/ПДнDataset/share/Прочее/Plehanov2016.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Politika-PDN.pdf,name,24,""
/DATA/ПДнDataset/share/Прочее/Pologenie_ob_ISiR-YUFU.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Poryadok_2017_2.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Postanovlenie Pravitelstva N 568.pdf,name,28,""
/DATA/ПДнDataset/share/Прочее/Pr407_11.03.2024.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Pr430_13.03.2024.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Pr671_04.04.2024.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Pravila_priema_2025_20_yanvarya.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Pravila_priema_2025_na_sait.pdf,name,34,""
/DATA/ПДнDataset/share/Прочее/Pravila_priema_2025_v_SGUGiT_Bakalavriat_Specialitet.pdf,name,35,""
/DATA/ПДнDataset/share/Прочее/Pravila_priema_bac_spec_2025.pdf,name,42,""
/DATA/ПДнDataset/share/Прочее/Prikaz 1742.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Prikaz 1778.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Prikaz 18033_24.12.2015.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Prikaz 339-OD 19.12.2017.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Prikaz 519 28.01.2015.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Prikaz 578.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Prikaz 601.pdf,name,91,""
/DATA/ПДнDataset/share/Прочее/Prikaz П1196.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Prikaz П1421.pdf,name,9,""
/DATA/ПДнDataset/share/Прочее/Prikaz-1724.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Prikaz-1845.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Prikaz-293-OD_Bachelor-Specialist.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Prikaz-363-OD.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Prikaz-428.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Prikaz_П196.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Prikaz_П555.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Pril_1.8.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Prilojenie_1_6 .pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Prilojenie_1_7.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Prilojenie_Gel.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Prilozhieniie.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Prioritet_itogi.pdf,name,59,""
/DATA/ПДнDataset/share/Прочее/Prof.communication.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Prog_stud_conf_Dec_es_2024_esp.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Prog_stud_conf_Dec_es_2024_rus.pdf,name,413,""
/DATA/ПДнDataset/share/Прочее/Program_Priority_directions.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Prot1_17.10.2024.pdf,"name, snils",218,УЗ-3
/DATA/ПДнDataset/share/Прочее/Prot2_20.02.2025.pdf,"name, snils",206,УЗ-3
/DATA/ПДнDataset/share/Прочее/Prot3_11.03.2025.pdf,"name, snils",148,УЗ-3
/DATA/ПДнDataset/share/Прочее/Prot4_17.07.2025.pdf,"name, snils",126,УЗ-3
/DATA/ПДнDataset/share/Прочее/Protoko n2 ot 2.11.21.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Protokol N2 26.05.21.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Protokol N3 01.07.21.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Protokol.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Protokol_2.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Protokol_20.pdf,"email, name",84,УЗ-4
/DATA/ПДнDataset/share/Прочее/Protokol_6_06.09.2023.pdf,"email, name, phone",178,УЗ-4
/DATA/ПДнDataset/share/Прочее/Protokol_prez_N2.pdf,"email, name, phone",168,УЗ-4
/DATA/ПДнDataset/share/Прочее/Public Notice_GULF.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Public Self Disclosure.pdf,"email, passport",11,УЗ-3
/DATA/ПДнDataset/share/Прочее/Public_Self_Disclosure_DSU.pdf,"email, passport",18,УЗ-3
/DATA/ПДнDataset/share/Прочее/QC3.pdf,"email, passport",4,УЗ-3
/DATA/ПДнDataset/share/Прочее/RFFI-04.02.2021.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/RSOCH_2025.pdf,name,33,""
/DATA/ПДнDataset/share/Прочее/Rasporiagenie-72-p.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Result_Interview for PhD Admission_January 2025.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/RuCodeFestival-info.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Russian_Cultural_Studies.pdf,name,46,""
/DATA/ПДнDataset/share/Прочее/SFedU_.pdf,email,2,""
/DATA/ПДнDataset/share/Прочее/STEM.pdf,name,13,""
/DATA/ПДнDataset/share/Прочее/Schools_of_sciences-info.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/SciFinder%20Discovery%20Platform.pdf,name,5,""
/DATA/ПДнDataset/share/Прочее/SoE_Brochure_2025.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Sootv_asp_2025.pdf,name,20,""
/DATA/ПДнDataset/share/Прочее/Special%20sections%20of%20physical%20materials%20science.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Spisok_indiv_dostig.pdf,name,10,""
/DATA/ПДнDataset/share/Прочее/Sports_Facilities.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Sred_ZPL_Adm_2016.pdf,name,12,""
/DATA/ПДнDataset/share/Прочее/StS6_rezerv.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/StateTask_competition_updating-info.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/StateTask_report_2015-info.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Stoimost_obucheniya_2017_P747.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Stoimost_obucheniya_2017_P748.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Structure_20190114.pdf,name,4,""
/DATA/ПДнDataset/share/Прочее/Svidetelstvo_2018.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Svidetelstvo_2018_pril3.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Temp_03022025.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/The_SRC.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Tesis_kruglii_stol_1.pdf,name,2,""
/DATA/ПДнDataset/share/Прочее/Theory%20and%20methodology%20of%20research%20and%20teaching%20in%20hospitality%20industry.pdf,email,5,""
/DATA/ПДнDataset/share/Прочее/Thesis_kruglii_stol.pdf,name,33,""
/DATA/ПДнDataset/share/Прочее/Tourism%20development.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Trusted_AI_for_Blockchain.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/TsKP_Aviatsionnoy_tekhniki_i_tekhnologiy_Babeshko.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/TsKP_Elektromagnitnye_elektromekhanicheskie_i_teplovye_svoystva_tvyordykh_tel_Babeshko.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/TsKP_Yuzhny_tsentr_sovremennoy_spektroskopii_Babeshko.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/UGC-Form-Appendices.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/UGC-Proforma.pdf,"email, passport",6,УЗ-3
/DATA/ПДнDataset/share/Прочее/UGC-Public-Self-Disclosure-document.pdf,"email, inn, passport",21,УЗ-3
/DATA/ПДнDataset/share/Прочее/UGC_2f.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Urban_Design.pdf,name,9,""
/DATA/ПДнDataset/share/Прочее/Ustav2019.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/VSOCH_2025.pdf,name,273,""
/DATA/ПДнDataset/share/Прочее/Vistavka_rus-iaz.pdf,name,30,""
/DATA/ПДнDataset/share/Прочее/Vtoroe_informatcionnoe_pis`mo_Kongress_2025.pdf,"email, name, phone",4,УЗ-4
/DATA/ПДнDataset/share/Прочее/Webinar-info.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/_%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D1%8B%20%D0%9F%D0%98%D0%A0%20%D0%B4%D0%BB%D1%8F%20%D0%9C%D0%9E%D0%9D_16-12-15.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/accreditation.pdf,"inn, name, passport",7,УЗ-3
/DATA/ПДнDataset/share/Прочее/aksioma_uspeha.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/arh_komp.pdf,name,9,""
/DATA/ПДнDataset/share/Прочее/bak_lk_2025.pdf,name,1,""
/DATA/ПДнDataset/share/Прочее/bio.pdf,name,10,""
/DATA/ПДнDataset/share/Прочее/bio_ino.pdf,name,10,""
/DATA/ПДнDataset/share/Прочее/cher.pdf,name,6,""
/DATA/ПДнDataset/share/Прочее/ckp.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/competitions_list-2018_15.10-info.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/competitions_list-2020_15.04-info.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/confl25.pdf,"email, name, phone",20,УЗ-4
/DATA/ПДнDataset/share/Прочее/contests.pdf,name,13,""
/DATA/ПДнDataset/share/Прочее/cookie_en.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/copy_of_shortlist-of-recommended-courses-2022-2023-21-09-2022.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/cpgz2j07avd690b8sv0s21rxpuypsq9t.pdf,name,63,""
/DATA/ПДнDataset/share/Прочее/deklaracia_cennostey_rau_25rQIGLhZ1JgSZ04q1668188834.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/do-market-commentary-global-disclosure.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/doc05362520220404131040 (2).pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/dog_pril1.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/dog_pril13.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/dog_pril15.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/dog_pril17.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/dog_pril19.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/dog_pril9.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/dsu-symposium-2024.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/edvr4ufwv5zh72zrpiplz60e2rtwethf.pdf,name,72,""
/DATA/ПДнDataset/share/Прочее/eko_mon.pdf,name,55,""
/DATA/ПДнDataset/share/Прочее/eko_str.pdf,name,36,""
/DATA/ПДнDataset/share/Прочее/ergo.pdf,name,18,""
/DATA/ПДнDataset/share/Прочее/f985xk95uk352rnl7d2guv812ndifv14.pdf,name,75,""
/DATA/ПДнDataset/share/Прочее/g_p9-od.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/geolog.pdf,name,13,""
/DATA/ПДнDataset/share/Прочее/gidrolog.pdf,name,23,""
/DATA/ПДнDataset/share/Прочее/gk6wsflsno7xkvnynehy33ugy7n098ue.pdf,name,59,""
/DATA/ПДнDataset/share/Прочее/gl_VI_P120-OD_reglament_PK.pdf,name,12,""
/DATA/ПДнDataset/share/Прочее/gl_V_exam_P120-OD_reglament_PK.pdf,name,6,""
/DATA/ПДнDataset/share/Прочее/google_privacy_policy_en_eu.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/goslicense.pdf,name,18,""
/DATA/ПДнDataset/share/Прочее/graf.pdf,name,5,""
/DATA/ПДнDataset/share/Прочее/himiya.pdf,name,15,""
/DATA/ПДнDataset/share/Прочее/himiya_ino.pdf,name,15,""
/DATA/ПДнDataset/share/Прочее/hud_of.pdf,name,8,""
/DATA/ПДнDataset/share/Прочее/img\pdf\research\List of Research Projects_Govt._01.04.2024-1.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/informatika.pdf,"name, passport",37,УЗ-3
/DATA/ПДнDataset/share/Прочее/ingak_description.pdf,"email, name",13,УЗ-4
/DATA/ПДнDataset/share/Прочее/ist_gos.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/ist_ino.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/ist_soc_rab.pdf,name,46,""
/DATA/ПДнDataset/share/Прочее/it_resh.pdf,name,21,""
/DATA/ПДнDataset/share/Прочее/izo.pdf,name,19,""
/DATA/ПДнDataset/share/Прочее/izveshenie_013.pdf,name,1,""
/DATA/ПДнDataset/share/Прочее/izveshenie_014.pdf,name,4,""
/DATA/ПДнDataset/share/Прочее/kol_vo_mag.pdf,name,9,""
/DATA/ПДнDataset/share/Прочее/komm_d.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/komp_teh.pdf,name,1,""
/DATA/ПДнDataset/share/Прочее/kreativ_ind.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/letter1.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/license.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/lodz-university-of-technology-on-the-path-of-sustainable-development_0.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/mash_ob.pdf,name,21,""
/DATA/ПДнDataset/share/Прочее/mat_mod.pdf,name,24,""
/DATA/ПДнDataset/share/Прочее/matematika.pdf,name,13,""
/DATA/ПДнDataset/share/Прочее/matematika_ino.pdf,name,18,""
/DATA/ПДнDataset/share/Прочее/mc201109.pdf,"email, name",73,УЗ-4
/DATA/ПДнDataset/share/Прочее/mc201308.pdf,"email, name",153,УЗ-4
/DATA/ПДнDataset/share/Прочее/metod_prof.pdf,name,12,""
/DATA/ПДнDataset/share/Прочее/mpharma_2025.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/obedin%20ped.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/obrab_inf.pdf,name,14,""
/DATA/ПДнDataset/share/Прочее/obsh.pdf,name,66,""
/DATA/ПДнDataset/share/Прочее/obrazDeatelnost.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/obsh_e.pdf,name,5,""
/DATA/ПДнDataset/share/Прочее/obsh_ino.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/odtu-kampus-haritasi.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/osn_fin.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/osn_geo_obr.pdf,name,73,""
/DATA/ПДнDataset/share/Прочее/osn_hud_d.pdf,name,23,""
/DATA/ПДнDataset/share/Прочее/osn_mat_obr.pdf,name,45,""
/DATA/ПДнDataset/share/Прочее/osn_russ_lit.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/osn_soc_rab.pdf,name,22,""
/DATA/ПДнDataset/share/Прочее/osob_prava.pdf,name,5,""
/DATA/ПДнDataset/share/Прочее/otbor_k.pdf,"email, name, passport, phone",304,УЗ-3
/DATA/ПДнDataset/share/Прочее/p103od2016.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/p13-od-2015.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/p1312_07.06.2024.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/p2683.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/p2914_26.12.2024.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/p294-od-2016.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/p37-od2015.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/p692-od-2014.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/p915 -02.05.24.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/pamyatka.pdf,"email, name, phone",4,УЗ-4
/DATA/ПДнDataset/share/Прочее/ped_nach.pdf,name,32,""
/DATA/ПДнDataset/share/Прочее/pedagogika.pdf,name,10,""
/DATA/ПДнDataset/share/Прочее/pers_data_policy.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/pfhd_2023_01.pdf,"bank_card, inn, name, passport, phone",22,УЗ-3
/DATA/ПДнDataset/share/Прочее/pfhd_2023_02.pdf,"bank_card, inn, name, passport, phone",22,УЗ-3
/DATA/ПДнDataset/share/Прочее/pfhd_2024_02.pdf,"bank_card, inn, name, passport, phone",21,УЗ-3
/DATA/ПДнDataset/share/Прочее/pfhd_2025.pdf,"bank_card, inn, name, passport, phone",20,УЗ-3
/DATA/ПДнDataset/share/Прочее/pfhd_2025_01.pdf,"inn, name, passport, phone",21,УЗ-3
/DATA/ПДнDataset/share/Прочее/pfhd_2025_02.pdf,"inn, name, passport, phone",21,УЗ-3
/DATA/ПДнDataset/share/Прочее/ph.pdf,name,26,""
/DATA/ПДнDataset/share/Прочее/ph_ino.pdf,name,26,""
/DATA/ПДнDataset/share/Прочее/pharm_d_2025.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/phd-admission-january.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/physical%20Culture%20and%20sport.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/podiadok-priema-bakalavr-spets-2025.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/pol_INEP.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/pol_afkis.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/pol_hightech.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/pol_irtsu.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/polozhenie-po-okazaniyu-situaczionnoj-pomoshhi-invalidam.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/polozhenieMM.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/polozhenie_econom.pdf,name,15,""
/DATA/ПДнDataset/share/Прочее/poriadok_rasheta_10_05_2016.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/posih.pdf,name,33,""
/DATA/ПДнDataset/share/Прочее/pr-321.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/pr10_15092012.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/pr5_25102012.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/pr7.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/pravila-etiki-bgtu.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/pravila_priema2025.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/pravila_priema_SPO_2025.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/pravila_priema_asp_2025.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/pravila_priema_v_bakalavriat_spetsialitet_bazov_vo_magistraturu_spets_vo_na_2025-26.pdf,name,60,""
/DATA/ПДнDataset/share/Прочее/prikaz 31 ot 17.01.2022.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/prikaz 32 ot 17.01.2022.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/prikaz-2423.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/prikaz-393.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/prikaz320.pdf,"",0,""
